session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,uid
11795,3179,3179,2,108,2503,90,641,2503,108,90,207
11796,4367,44,108,90,18,90,17,384,22,101,207
11797,90,5,20,31,90,5,20,5,31,2503,207
11798,1748,4,90,4368,1749,2,90,1749,1749,1749,207
11799,18,17,1749,5,6,10,2,365,365,365,207
11800,4,365,365,365,365,365,365,365,365,365,207
11801,365,365,365,365,365,365,365,4,365,365,207
11802,365,365,365,365,365,365,365,365,365,365,207
11803,365,365,365,365,365,365,2,365,365,365,207
11804,365,365,365,365,4,4,2,4,4,2,207
11805,2,2,520,570,6,520,6,10,2,101,207
11806,174,84,270,680,174,122,44,4,2,4,207
11807,3168,31,84,17,18,5,270,22,6,5,207
11808,101,5,125,122,146,22,6,22,20,10,207
11809,6,10,20,174,10,84,270,174,122,17,207
11810,5,18,5,22,6,5,84,20,174,270,207
11811,122,17,5,18,5,22,5,520,570,520,207
11812,6,6,84,174,122,20,270,6,174,5,207
11813,17,18,6,5,22,84,20,270,174,122,207
11814,641,174,18,5,17,5,22,174,84,20,207
11815,122,6,270,174,122,87,204,17,18,5,207
11816,22,5,87,84,122,174,6,20,270,17,207
11817,5,18,5,22,174,84,174,174,641,122,207
11818,6,174,3180,18,5,17,22,20,5,20,207
11819,6,2,174,84,641,174,641,122,17,5,207
11820,18,22,5,174,84,6,174,641,122,18,207
11821,20,17,5,22,5,84,84,174,122,174,207
11822,6,18,174,146,20,17,5,22,5,20,207
11823,6,10,4,4,2,2,2,4,2,6,207
11824,3,3,6,2,4,4,4,503,503,503,207
11825,503,503,503,503,503,503,503,503,503,503,207
11826,503,503,4,4,503,503,503,503,503,503,207
11827,503,503,503,503,503,503,503,503,4369,13,207
11828,38,14,13,14,1,1,14,1141,1,14,207
11829,14,1,38,19,38,1141,13,13,6,19,207
11830,1,1141,1,1,14,1,1141,38,13,38,207
11831,13,13,1,38,38,13,11,19,1,13,207
11832,11,19,1,13,6,6,13,14,1,6,207
11833,6,1,19,13,1,19,1,13,38,1141,207
11834,13,38,14,1141,1,1,1,1,1,1,207
11835,13,6,1,1,14,14,1,1141,1,1141,207
11836,14,1,1141,1,13,1,1,1,19,1,207
11837,1,1,1,1,13,6,4,6,4,24,207
11838,6,24,4,24,24,6,115,4,115,115,207
11839,4,115,4,115,4,4,4,4,4,4,207
11840,2,207,2497,2,2,3,4,21,2,10,207
11841,2,10,4,21,10,2,3,21,2,4,207
11842,88,213,88,2,5,2,2,2,5,1317,207
11843,18,44,4370,102,31,2504,17,2504,40,2504,207
11844,213,5,213,2,213,88,2,2,10,2,207
11845,88,88,2,2,88,2,2,2,2,2,207
11846,2,3,3,4,3,4,10,21,27,10,207
11847,21,27,4,4,4,6,30,4,3,4,207
11848,6,10,33,4,115,4,33,6,4,4,207
11849,4,571,571,571,115,254,2,4,2,943,207
11850,943,943,943,943,943,943,943,2,943,943,207
11851,2,4,2,3,58,31,2,136,3,58,207
11852,58,58,58,4,4,4,115,4,4,776,207
11853,4,4,4,115,4,4,6,2,4,2,207
11854,2,2,4371,2,4372,2,115,4,2,2505,207
11855,2505,2505,2,2,2,2,3,3,62,2,207
11856,62,54,86,54,62,86,54,62,54,62,207
11857,54,142,142,54,62,4,2,2,2037,2037,207
11858,2037,2037,2,4373,2,4,2,4,115,115,207
11859,115,4,115,3,4,2,27,21,4,10,207
11860,2,2,2,6,3,3,4,6,2,10,207
11861,3,21,2,3,27,3,30,4,27,21,207
11862,10,30,10,6,3,4,33,2,4,2,207
11863,21,27,10,4,2,2,2,2,2,3,207
11864,2,3,3,2,4,10,3,4,10,21,207
11865,54,62,2,21,4,54,86,54,62,86,207
11866,54,62,54,2,583,3,3,583,2,2,207
11867,4,27,10,21,27,4,3,30,4,4,207
11868,30,6,4,33,115,33,115,2,115,3,207
11869,10,21,27,10,4,21,4,2,2,3,207
11870,3,2,2,54,62,54,54,86,2,86,207
11871,62,54,62,62,54,86,62,2,2,3181,207
11872,3181,2,2,2,2,2,239,239,2,3,207
11873,4,3,2,3,10,165,2,2,3,4,207
11874,3,41,3,2,21,27,10,4,27,6,207
11875,30,3,30,6,4,33,115,41,41,41,207
11876,165,33,4,115,3,2,349,10,27,21,207
11877,349,99,99,349,349,349,349,442,45,45,207
11878,349,337,45,349,349,45,349,45,349,97,207
11879,349,45,97,95,250,349,41,159,349,45,207
11880,216,250,97,45,349,442,349,41,349,227,207
11881,349,465,82,82,21,4,254,417,193,2,207
11882,6,2,3,4,10,3,6,2,10,4,207
11883,4,6,4,3,10,21,27,10,21,27,207
11884,4,30,3,30,6,115,33,115,2,33,207
11885,3,4,27,10,21,4,27,10,21,2,207
11886,2,6,3,2,6,3,62,54,62,86,207
11887,54,54,86,62,54,142,142,62,54,2,207
11888,6,3,62,2,3,54,6,62,86,54,207
11889,62,54,86,62,54,54,54,2,6,3,207
11890,2851,2,6,3,2,2,6,3,2,62,207
11891,54,3,6,62,86,54,54,2,2,54,207
11892,2038,86,54,769,2038,2038,54,142,54,142,207
11893,2038,10,21,4,27,6,10,30,27,21,207
11894,4,30,6,4,3,33,6,115,6,3,207
11895,33,4,24,4,1574,318,6,4,1574,24,207
11896,318,1574,24,4,2,54,2,62,86,86,207
11897,62,54,54,54,2,2,2,1025,663,1096,207
11898,2,248,663,663,1096,1025,2,3,965,3,207
11899,44,22,965,663,5,106,18,6,22,17,207
11900,10,513,245,965,3,106,246,10,22,663,207
11901,20,86,62,54,20,22,3,3,3,10,207
11902,2,54,62,62,86,54,2,1530,4,1530,207
11903,1530,1530,1065,2506,1530,2,1530,1065,1065,2,207
11904,1065,1065,2506,4,1065,2,483,483,483,483,207
11905,4374,483,483,2,4,483,1065,4,2,663,207
11906,1096,1025,663,1025,1096,2,663,1096,965,4,207
11907,3,115,27,10,2,3,10,4,27,21,207
11908,2,2,6,3,4,3,10,2,6,4,207
11909,3,6,3,10,4,6,21,27,30,3,207
11910,4,27,21,10,6,30,33,115,6,4,207
11911,21,27,2,33,115,3,27,10,21,4,207
11912,2,2,6,3,6,2,3,2,847,2,207
11913,165,2,10,2,6,41,3,847,41,2,207
11914,2,41,41,41,41,82,2,165,6,3,207
11915,2,1738,1738,349,442,99,349,337,186,97,207
11916,45,97,45,45,45,159,97,71,156,2507,207
11917,41,71,227,349,45,442,82,82,61,132,207
11918,247,315,61,93,256,147,17,280,18,256,207
11919,490,44,147,428,247,22,41,22,569,132,207
11920,490,420,5,280,1817,540,132,5,299,299,207
11921,22,4375,20,2039,148,2039,402,402,150,2039,207
11922,148,20,22,2039,46,46,247,71,2,71,207
11923,247,632,542,61,144,17,632,18,5,148,207
11924,147,22,61,256,5,71,542,144,20,5,207
11925,5,22,5,20,5,20,2,2,6,3,207
11926,4,3,2,6,2,2,6,3,2,2,207
11927,325,325,3,325,3,606,325,783,325,325,207
11928,325,325,3182,1750,3182,325,3,1142,2,325,207
11929,325,2,40,2508,325,22,6,6,325,6,207
11930,40,3,2508,325,452,3,325,1750,44,17,207
11931,10,3183,22,294,5,325,1750,2508,18,40,207
11932,1142,325,1317,5,40,463,427,1142,325,1531,207
11933,1751,463,427,22,1531,17,325,18,5,237,207
11934,22,1142,1751,1531,22,20,325,40,6,20,207
11935,40,325,22,325,427,463,325,325,325,6,207
11936,427,463,40,325,148,325,325,325,325,325,207
11937,325,325,325,325,325,452,40,325,204,128,207
11938,6,40,22,325,325,22,18,325,5,17,207
11939,6,40,40,5,1142,40,1751,5,40,427,207
11940,1531,10,40,20,325,10,20,2,148,2,207
11941,325,22,20,40,22,325,1750,6,22,40,207
11942,40,325,22,5,1142,6,17,427,40,463,207
11943,18,1142,1751,1531,5,427,40,463,20,2,207
11944,3,6,325,325,3,20,595,22,1750,343,207
11945,336,325,22,1503,325,6,18,5,325,6,207
11946,148,17,40,1503,22,6,1142,1531,1751,1142,207
11947,40,5,40,427,22,463,427,40,10,427,207
11948,463,5,20,20,20,148,2,148,40,22,207
11949,20,2,2509,2509,2509,98,395,162,176,176,207
11950,98,214,176,386,386,2,2,6,3,3,207
11951,4,10,3,2,6,21,27,3,30,10,207
11952,21,27,33,115,30,115,3,4,33,27,207
11953,2,10,4,21,27,4,21,10,2,2,207
11954,2,2,62,54,62,54,142,3,54,62,207
11955,86,54,54,62,142,62,54,142,54,62,207
11956,2,62,2,2,54,86,54,3,2,483,207
11957,2,483,483,483,483,3,483,3,2,62,207
11958,54,54,54,62,86,3,54,2,2,1752,207
11959,54,54,1752,86,62,1752,54,1752,2,2242,207
11960,2,811,1752,142,2,2,483,483,483,483,207
11961,2,483,2,2293,2,54,62,2,54,86,207
11962,54,62,54,86,86,62,62,86,62,2,207
11963,86,2,2,2,2,2,2,3,2,3,207
11964,2,272,272,582,272,582,582,272,272,582,207
11965,272,582,272,582,272,272,272,272,272,272,207
11966,272,272,272,2,3,58,31,136,58,2,207
11967,2,272,2,272,272,582,272,582,272,272,207
11968,272,272,272,272,272,2,58,58,2,272,207
11969,2,272,272,2,58,2,467,2,2,3,207
11970,2,272,3,2,2,2,272,272,272,582,207
11971,582,272,582,2,2,2,3,2,58,3,207
11972,136,58,2,58,2,2,2,6,3,6,207
11973,2,3,4,10,21,27,27,3,30,10,207
11974,21,30,3,33,115,6,33,4,2,6,207
11975,3,4,2,2,6,3,2,4,4,6,207
11976,4,4,4,4,3,2,115,27,10,21,207
11977,4,2,2,6,3,4,10,6,2,21,207
11978,2,3,27,27,3,4,10,21,4,6,207
11979,10,30,33,115,115,21,30,33,4,2,207
11980,27,3,10,4,27,21,2,2,6,3,207
11981,6,3,2,62,54,62,142,54,62,86,207
11982,54,62,142,54,2,4376,62,54,142,2,207
11983,2,483,3184,2,483,483,3184,483,2506,1065,207
11984,2,1065,1065,43,2,6,3,4,3,10,207
11985,6,2,4,3,4,3,6,6,21,27,207
11986,3,30,4,21,10,27,30,6,4,3,207
11987,10,27,21,33,27,10,21,4,2,6,207
11988,3,4,3,10,21,27,10,6,2,3,207
11989,30,27,21,33,115,3,30,33,6,115,207
11990,4,3,27,10,21,27,4,2,6,3,207
11991,4,6,2,3,2,54,62,54,62,2,207
11992,2,2,2,6,4,3,10,21,6,2,207
11993,3,27,10,21,27,30,4,3,30,33,207
11994,4,6,10,9,33,4,4,6,2,27,207
11995,3,10,21,4,43,207,43,61,3,467,207
11996,2,6,2,6,43,81,2,6,2,3,207
11997,3,4,10,10,3,6,2,4,4,6,207
11998,4,3,21,27,30,10,21,27,4,3,207
11999,30,115,33,6,33,4,4,6,4,3,207
12000,115,6,3,27,21,2,4,10,4,27,207
12001,21,417,2,2,2,3,4,2,10,3,207
12002,4,21,27,21,10,27,4,4,3,30,207
12003,4,30,6,4,6,10,33,115,115,2,207
12004,4,3,33,27,10,21,4,2,2,3,207
12005,3,3,2,62,54,54,62,86,54,62,207
12006,142,62,54,2,54,142,62,2,944,2,207
12007,1389,2,2,31,1360,1360,436,2040,436,192,207
12008,3,3185,436,6,17,3,18,6,44,5,207
12009,3,944,1389,6,6,10,436,10,2,86,207
12010,62,54,1360,4377,2,2,2,6,3,6,207
12011,3,2,358,683,18,2401,44,684,1718,31,207
12012,358,17,5,510,34,358,50,34,131,510,207
12013,34,358,358,358,336,403,6,6,304,5,207
12014,403,510,6,40,2510,22,22,18,191,5,207
12015,179,180,40,17,40,191,414,40,191,191,207
12016,414,22,40,414,40,20,20,6,6,20,207
12017,6,10,191,414,414,10,191,414,191,191,207
12018,414,191,414,191,191,191,191,414,414,191,207
12019,191,191,191,191,414,191,191,414,191,191,207
12020,414,191,191,191,191,414,414,191,191,191,207
12021,414,191,191,414,191,191,414,191,191,414,207
12022,414,191,414,191,191,191,1255,180,40,179,207
12023,40,180,179,40,40,40,180,179,40,2510,207
12024,2510,179,180,191,40,191,414,40,191,40,207
12025,179,40,180,40,179,40,180,414,191,191,207
12026,414,191,191,191,414,191,191,191,191,191,207
12027,414,191,191,191,191,191,191,191,414,191,207
12028,191,191,414,191,191,191,191,191,191,414,207
12029,191,191,414,191,414,191,191,191,414,191,207
12030,179,40,180,40,179,180,40,179,180,40,207
12031,40,180,179,40,40,40,2,2,2,414,207
12032,191,191,191,191,40,180,40,40,40,40,207
12033,179,191,180,40,179,180,191,414,40,414,207
12034,40,191,179,191,179,180,40,40,40,180,207
12035,40,40,414,191,191,414,191,40,40,179,207
12036,40,40,179,40,191,414,40,191,191,2,207
12037,2,6,3,3,4,10,6,2,2,2,207
12038,21,27,3,10,21,27,4,30,3,30,207
12039,6,10,4,33,27,21,4,2,3,27,207
12040,10,21,4,2,3,2,3,2,3,88,207
12041,88,2,88,2,1361,2,1235,3186,2,1361,207
12042,1235,1361,1235,4378,3186,44,1361,641,1507,1235,207
12043,2041,4379,1753,1235,17,2041,18,1361,3187,1753,207
12044,2041,3187,300,693,745,244,130,578,1361,2042,207
12045,1235,1507,641,1753,578,1753,1300,1507,6,2,207
12046,1235,1361,2041,130,1753,22,3,1235,5,22,207
12047,6,22,10,6,2,43,81,10,22,5,207
12048,53,2,88,3,2,88,2,2,2,170,207
12049,101,249,1215,4380,31,146,2,101,249,31,207
12050,170,101,101,249,146,249,31,146,101,18,207
12051,5,17,146,680,22,5,6,10,101,53,207
12052,20,20,6,2,2,6,88,2,6,88,207
12053,2,2,1143,2,2043,2043,1143,418,2043,1143,207
12054,1143,1143,532,2043,532,672,73,672,22,1143,207
12055,5,20,6,20,17,4381,18,1143,5,4382,207
12056,2,88,88,2,2,2,418,4383,1299,672,207
12057,532,1143,680,1143,4384,544,544,877,4385,4386,207
12058,2,418,538,2,88,2,2,2,2511,4387,207
12059,2511,4388,3,3,3,2511,647,3,3,2,207
12060,2,88,88,2,2,2,1236,1236,1236,2,207
12061,1236,44,1236,4389,2878,4390,1236,491,1959,491,207
12062,1236,5,18,17,1236,2,2,6,3,4,207
12063,2,10,2,2,6,21,2,3,27,3,207
12064,10,21,27,4,6,30,3,10,33,115,207
12065,6,3,2,33,6,4,2,6,3,4,207
12066,2,88,6,2,4,88,88,4,2,6,207
12067,3,2,2,4,2,2044,22,2044,2045,18,207
12068,3,22,44,17,5,2044,2045,2045,5,22,207
12069,2044,5,3,20,2045,20,647,647,647,2,207
12070,6,2,2512,2,1085,2512,2512,4,2,1754,207
12071,4391,2,602,1754,2,1754,1754,6,2,6,207
12072,3,4,31,44,174,101,2,4,1066,4,207
12073,174,1066,31,146,101,595,73,146,1066,4392,207
12074,3,146,3,146,10,4,101,146,2,10,207
12075,2,1754,602,3,6,2,31,253,253,2,207
12076,6,3,2,4393,6,3,2,1532,1532,2,207
12077,10,1533,4,1533,1532,1533,2,1755,1755,1755,207
12078,1755,4394,1755,1533,1533,1533,2,2,1756,1756,207
12079,2,1756,4395,2,1756,2,1757,276,248,2,207
12080,222,1757,1085,1022,276,5,222,1757,1158,603,207
12081,1757,276,18,22,130,222,2,5,4396,53,207
12082,2046,17,222,4397,2047,5,130,1158,53,17,207
12083,735,2046,18,1144,17,737,276,13,5,1757,207
12084,2047,222,130,1144,38,4398,18,2048,53,2047,207
12085,2,3188,3189,4,3189,3188,1085,1756,2047,2048,207
12086,20,517,2048,20,2046,6,20,6,2046,4399,207
12087,1189,1453,6,20,6,1453,10,1297,251,1189,207
12088,2324,10,10,276,10,173,2048,2,603,2,207
12089,173,3,53,10,53,53,3,2,3,2,207
12090,21,115,10,21,10,4,27,2,2,6,207
12091,3,4,3,10,21,27,2,30,6,3,207
12092,21,27,3,30,10,115,33,24,4,4,207
12093,33,24,6,2,6,3,1532,2,4,6,207
12094,2,3,2988,1963,1327,1462,887,2,3,6,207
12095,1462,1217,1500,1216,1327,4400,876,1534,1534,4401,207
12096,4402,1532,2,6,2,1532,2,3,2,2,207
12097,4,2,2,6,3,2,3,1758,22,2513,207
12098,1758,4403,4404,3190,6,1758,2513,1098,6,5,207
12099,18,17,2,1758,1440,458,44,3190,5,3191,207
12100,3191,2105,6,2513,3,10,10,4,6,2,207
12101,3192,3192,1758,10,4405,3193,3193,3,6,2,207
12102,2,1067,2,1067,2,3194,3194,2,4,2049,207
12103,4406,2049,3,2049,1067,1067,1067,1067,1067,1067,207
12104,1067,15,193,2049,1067,2,10,2,4407,2,207
12105,4408,10,2514,2,4,2514,31,2514,31,2,207
12106,3195,3195,1478,2,3,1478,795,2,1478,1478,207
12107,4,795,2,3196,3196,1478,795,795,2,2,207
12108,2515,2,3197,2515,4409,4410,4411,2515,3197,4412,207
12109,2,2,6,3,4,2,2,6,2,3,207
12110,4,2,4,115,2,3,10,27,2,27,207
12111,21,10,4,2,6,3,4,10,6,2,207
12112,2,2,21,3,2,27,10,21,27,4,207
12113,3,4,6,10,30,115,33,30,33,6,207
12114,4,4,115,6,3,4,21,2,4,27,207
12115,21,10,2,2,6,3,6,3,2,847,207
12116,847,41,41,2,2,2,41,41,847,165,207
12117,349,349,442,45,99,349,337,186,97,45,207
12118,71,97,349,45,159,45,159,45,442,97,207
12119,45,45,349,41,349,45,227,82,82,2,207
12120,2,6,3,6,2,3,2,3198,31,3198,207
12121,6,2,3,2,3,6,3199,3,3199,31,207
12122,2050,2,5,18,1742,44,6,5,5,6,207
12123,17,10,18,5,17,10,5,2,4,10,207
12124,21,27,30,3,2,10,21,33,27,115,207
12125,3,3200,3200,30,4,27,3,6,2,115,207
12126,33,27,10,21,4,2,2,2,2,2,207
12127,2,2,4,3,3,4,2,10,22,44,207
12128,3,10,1099,17,18,22,21,5,18,17,207
12129,5,20,20,27,4,21,10,27,4,4,207
12130,4,4,20,4,4,4,4,4,4,30,207
12131,3,4,4,30,6,6,4,10,33,6,207
12132,115,2,115,4,3,33,4,21,27,10,207
12133,2,2,3,4,2,10,2,3,4,21,207
12134,27,10,21,27,4,4,4,3,30,4,207
12135,6,4,6,6,10,4,4,33,115,33,207
12136,4,115,21,2,10,3,4,27,21,10,207
12137,4,4,467,2,2,6,3,3,6,2,207
12138,2200,2,2,2,6,3,4,3,10,3,207
12139,4,6,2,21,27,10,21,27,4,3,207
12140,30,30,10,6,115,33,6,6,4,33,207
12141,9,4,27,3,9,115,4,2,6,2,207
12142,4,21,10,27,3,3,2,6,5,18,207
12143,22,44,17,1099,17,5,18,20,20,1362,207
12144,20,4,3,2,3,2,3,88,88,43,207
12145,81,1759,1759,92,1759,3,1759,2516,2516,1759,207
12146,2516,3,2,6,3,10,4,21,6,27,207
12147,2,3,2,10,21,30,3,27,33,4,207
12148,30,10,33,4,4,6,2,2,3,21,207
12149,4,10,27,3,81,43,2,2,6,3,207
12150,3,4,10,21,2,6,2,2,3,27,207
12151,30,27,10,21,3,4,30,33,4,10,207
12152,6,6,4,33,4,3,2,6,3,43,207
12153,81,27,4,21,10,2,2,3,4,10,207
12154,2,2,27,2,3,10,27,4,6,30,207
12155,3,30,4,33,4,33,2,6,4,10,207
12156,27,3,2,2,6,3,4,2,10,6,207
12157,2,10,4,3,3,4,6,3,10,21,207
12158,6,27,6,4,27,21,10,4,30,3,207
12159,4,4,30,33,4,6,4,2,33,6,207
12160,27,3,10,4,21,43,2,2,3,6,207
12161,4,10,6,2,21,2,2,27,3,30,207
12162,4,21,10,27,3,30,6,10,33,4,207
12163,4,4,4,3,2,33,6,21,4,27,207
12164,10,43,350,350,504,81,193,2,2,3,207
12165,6,2,4,10,6,21,2,3,27,2,207
12166,2,2,2,10,21,27,4,30,3,30,207
12167,33,4,6,10,33,6,43,6,24,4,207
12168,4,3,24,6,4,2,2,3201,21,10,207
12169,3,2,4,27,2,790,2,1760,1760,13,207
12170,38,38,1760,38,1760,19,1760,19,2,790,207
12171,2,1259,1259,2,2,361,727,2,361,2,207
12172,2051,31,1535,1761,6,2,1761,6,10,2051,207
12173,1535,3,10,6,1761,1535,2,62,54,54,207
12174,86,142,54,62,6,2,2,2052,203,2052,207
12175,1114,203,514,2052,2295,1114,203,2052,2,1646,207
12176,203,1114,2,2938,2,2,31,436,1360,436,207
12177,2040,436,458,2053,436,5,2,2054,311,4413,207
12178,44,2054,17,18,5,2054,5,6,124,124,207
12179,10,2054,2,673,2,2055,673,4414,3,673,207
12180,673,673,673,673,2,673,673,3,124,2,207
12181,2055,673,673,673,673,673,673,673,673,2,207
12182,673,673,2,4415,2,1762,1762,1762,1762,40,207
12183,81,43,40,1762,2,3,6,40,2,6,207
12184,3,2,2,4,10,2,21,3,27,10,207
12185,21,27,4,30,3,4,33,4,6,10,207
12186,30,9,4,4,9,33,4,4,21,10,207
12187,27,3,2,2,2,2,6,3,361,727,207
12188,2,366,3,2477,366,6,2,3,6,361,207
12189,6,2,361,366,366,366,366,366,2055,2,207
12190,2055,2,3202,2,2,6,2,3,790,2,207
12191,1005,2,6,3,2,4416,361,2,4417,2,207
12192,2,4,3,4,10,2,4,4,3,6,207
12193,3,21,27,10,21,27,4,30,3,33,207
12194,30,115,6,3,4,115,33,27,2,21,207
12195,27,4,10,2,3,4,2,10,3,4,207
12196,21,27,21,10,27,4,4,4,4,4,207
12197,3,30,10,30,6,4,33,4,115,4,207
12198,33,4,6,4,4,115,3,21,27,2,207
12199,10,2,3,3,2,2517,2,31,40,2517,207
12200,22,44,17,22,6,18,5,22,20,6,207
12201,20,10,20,40,31,40,22,10,2517,6,207
12202,20,17,5,18,40,18,5,17,6,40,207
12203,20,10,4,21,40,2,6,18,2,44,207
12204,5,17,20,2,40,2,6,20,17,5,207
12205,18,40,2,20,2,20,145,31,18,145,207
12206,17,2,145,145,145,764,5,693,343,10,207
12207,6,145,106,20,5,106,764,2426,4418,4419,207
12208,3203,3203,1874,4420,2,5,145,18,145,17,207
12209,145,5,145,22,6,3,5,145,145,20,207
12210,145,17,145,18,145,145,5,6,5,20,207
12211,145,764,764,5,145,145,145,18,145,17,207
12212,145,145,5,145,5,6,145,145,20,145,207
12213,246,145,145,145,246,145,145,145,18,145,207
12214,17,145,145,5,764,764,6,20,764,5,207
12215,5,211,145,145,145,145,18,145,17,145,207
12216,145,5,5,145,145,20,145,145,6,145,207
12217,145,145,145,145,17,18,145,5,145,764,207
12218,764,6,20,245,4421,5,145,145,145,18,207
12219,17,145,145,5,6,5,145,20,145,145,207
12220,145,145,145,145,145,17,18,145,145,5,207
12221,6,87,5,145,145,20,145,17,18,145,207
12222,145,145,764,5,5,6,145,251,251,1494,207
12223,20,145,764,1072,145,764,173,145,145,764,207
12224,145,173,4422,764,1958,145,145,145,145,18,207
12225,17,764,145,5,22,764,6,172,20,1166,207
12226,629,172,5,172,5,145,145,18,17,145,207
12227,145,145,5,6,145,5,145,20,145,145,207
12228,145,1878,145,145,145,145,17,145,18,145,207
12229,5,6,145,17,18,145,145,20,5,145,207
12230,5,145,145,20,145,145,6,145,145,145,207
12231,145,2,2,3,4,10,2,27,2,3,207
12232,27,10,3,4,30,6,30,33,4,10,207
12233,33,6,4,2,2,4,10,27,3,43,207
12234,2,2,6,3,3,4,10,2,2,21,207
12235,6,3,27,30,3,21,27,10,4,30,207
12236,4,6,33,115,4,10,33,4,115,3,207
12237,21,2,27,21,10,4,2,2,6,3,207
12238,4,3,10,21,2,4,21,6,3,10,207
12239,27,30,10,21,27,3,115,33,30,4,207
12240,33,24,4,6,24,6,6,2,3,3,207
12241,2,6,2,218,144,161,218,144,218,6,207
12242,2,3,3,6,31,1131,2,625,743,714,207
12243,87,1131,73,452,1131,73,87,2,3204,3204,207
12244,4,4,4,4,4,4,4,4,115,4,207
12245,4,4,3,115,4,2,27,27,10,21,207
12246,4,2,2,6,2,3,6,4,3,10,207
12247,2,6,165,21,41,41,27,2,3,30,207
12248,6,2,27,21,10,3,33,115,2,41,207
12249,41,165,30,442,349,99,349,186,337,45,207
12250,45,97,45,82,71,82,115,33,6,4,207
12251,3,27,2,159,442,97,41,41,349,227,207
12252,349,315,82,61,132,420,490,247,315,93,207
12253,147,61,280,256,247,428,490,22,44,17,207
12254,5,299,490,569,256,18,22,132,540,41,207
12255,280,247,5,299,132,1817,22,5,280,71,207
12256,22,71,148,20,280,148,22,4,21,10,207
12257,27,20,2,4,3,10,27,30,2,4,207
12258,33,27,3,4,4,30,33,10,2,3,207
12259,4,10,27,43,2,2,4,3,10,21,207
12260,27,2,30,21,27,3,33,4,9,30,207
12261,4,4,9,2,33,4,21,10,27,3,207
12262,2,2,361,2,361,727,2,727,361,361,207
12263,361,361,361,361,361,2,769,54,769,54,207
12264,142,86,54,2,62,54,54,142,86,54,207
12265,62,86,54,54,361,361,361,2,88,2,207
12266,88,2,88,2,2,2,2,2,4,3,207
12267,10,21,27,30,2,33,4,10,21,27,207
12268,3,30,4,33,6,4,6,6,9,4,207
12269,9,4,24,4,24,6,4,4,6,2,207
12270,4,3,27,10,4,21,2,2,10,3,207
12271,4,21,27,2,30,33,21,27,4,6,207
12272,10,30,3,33,24,4,4,4,6,2,207
12273,24,4,3,27,10,21,4,2,2,4,207
12274,3,10,21,27,30,21,27,10,2,4,207
12275,6,33,3,30,9,33,6,4,4,9,207
12276,2,21,27,3,4,10,2,3,10,4,207
12277,21,27,30,2,21,27,33,4,6,3,207
12278,30,10,24,4,4,4,6,33,24,2,207
12279,3,27,4,21,10,2,4,3,10,21,207
12280,27,30,2,10,21,33,4,6,27,3,207
12281,4,4,2,6,33,30,4,3,27,10,207
12282,21,4,2,2,10,3,4,21,27,2,207
12283,30,10,21,33,4,6,27,3,4,30,207
12284,33,6,4,9,4,9,4,4,4,4,207
12285,4,4,4,4,4,4,4,4,4,4,207
12286,4,4,4,4,4,4,6,4,4,4,207
12287,4,4,24,6,4,24,4,4,4,4,207
12288,6,4,4,2,3,4,21,10,27,2,207
12289,2,6,2,811,811,6,2,2,2,2,207
12290,2,2,3,4,10,21,27,30,2,21,207
12291,27,3,4,6,33,10,30,33,6,2,207
12292,4,3,4,21,10,27,361,727,361,727,207
12293,361,727,361,361,727,361,361,727,361,361,207
12294,38,727,13,38,38,19,361,727,361,2,207
12295,2,2,2,366,3,366,2477,366,366,6,207
12296,727,361,6,2,2,437,438,431,344,437,207
12297,431,344,437,431,431,438,438,431,437,431,207
12298,344,1848,437,438,437,1847,402,438,437,688,207
12299,1277,1174,1847,402,437,431,688,1847,5,431,207
12300,431,431,522,522,431,522,431,522,344,438,207
12301,344,437,522,438,2,344,2,438,437,344,207
12302,438,688,438,1277,2,1174,5,688,438,2,207
12303,688,438,438,437,688,522,438,1277,438,437,207
12304,438,688,2,2,1005,2,1005,2,361,2,207
12305,2,1005,2,2,2,4423,1005,1005,3,31,207
12306,1005,1005,2,1005,31,2,3,1005,2,2,207
12307,10,3,4,21,27,2,30,6,10,21,207
12308,27,3,33,4,30,9,6,10,24,33,207
12309,4,4,9,24,4,1259,2,2,2,4,207
12310,4,4,2,3,4,21,10,27,2,2,207
12311,4,3,10,21,2,3,10,21,4,193,207
12312,193,2,3,2,6,3,2,6,3,17,207
12313,44,22,5,18,1099,18,17,5,18,5,207
12314,17,18,5,1362,20,20,17,18,5,18,207
12315,17,5,17,18,5,1362,20,18,5,2,207
12316,17,20,43,81,2,17,18,2,5,2,207
12317,20,20,18,17,5,20,17,2,18,5,207
12318,20,20,992,2399,102,992,180,40,179,40,207
12319,40,992,2,54,2,62,86,142,54,86,207
12320,62,54,2,2,3,2,2,6,3,3,207
12321,4,10,2,44,17,22,18,5,1099,2,207
12322,20,2,6,2,21,2,20,10,21,2,207
12323,2,1068,621,2,1068,621,1068,18,5,17,207
12324,27,621,3,4,21,10,3,17,27,30,207
12325,3205,621,1068,18,5,30,621,1068,33,4,207
12326,621,43,6,4,10,621,4,6,4,2,207
12327,6,3,621,621,3206,2,2,2,88,88,207
12328,2,4,21,27,10,3,2,2,4,3,207
12329,10,21,27,30,2,10,6,27,3,33,207
12330,4,30,6,6,4,33,2,4,10,27,207
12331,3,21,2,2,2,2,3,3,4,4,207
12332,3,10,21,27,10,21,27,4,4,4,207
